,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country,region,sub-region,Overall Scores,Safety and Security,Ongoing Conflict,Militarian,Happiness score,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect
3836,2020,Intentional self-harm,All,POL,Female,600,19571704.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3837,2020,Intentional self-harm,10-14,POL,Male,4,1039010.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3838,2020,Intentional self-harm,15-19,POL,Male,91,912465.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3839,2020,Intentional self-harm,20-24,POL,Male,213,1015935.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3840,2020,Intentional self-harm,25-29,POL,Male,309,1251517.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3841,2020,Intentional self-harm,3,POL,Male,0,205813.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3842,2020,Intentional self-harm,30-34,POL,Male,318,1436010.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3843,2020,Intentional self-harm,35-39,POL,Male,394,1594348.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3844,2020,Intentional self-harm,40-44,POL,Male,398,1506952.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3845,2020,Intentional self-harm,45-49,POL,Male,350,1307536.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3846,2020,Intentional self-harm,5-9,POL,Male,0,984050.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3847,2020,Intentional self-harm,50-54,POL,Male,310,1113159.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3848,2020,Intentional self-harm,55-59,POL,Male,366,1130511.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3849,2020,Intentional self-harm,60-64,POL,Male,427,1268705.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3850,2020,Intentional self-harm,65-69,POL,Male,329,1109710.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3851,2020,Intentional self-harm,70-74,POL,Male,172,776824.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3852,2020,Intentional self-harm,75-79,POL,Male,104,395011.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3853,2020,Intentional self-harm,80-84,POL,Male,84,299482.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3854,2020,Intentional self-harm,85-89,POL,Male,57,164070.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3855,2020,Intentional self-harm,90-94,POL,Male,23,56580.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3856,2020,Intentional self-harm,95+,POL,Male,4,12472.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3857,2020,Intentional self-harm,All,POL,Male,3953,18358031.0,Poland,Europe,Eastern Europe,1.595,1.776,1.414,1.539,6.139,10.39,0.953,68.875,0.767,-0.012,0.787,0.677,0.329
3858,2019,Intentional self-harm,10-14,PRT,Female,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3859,2019,Intentional self-harm,15-19,PRT,Female,3,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3860,2019,Intentional self-harm,20-24,PRT,Female,3,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3861,2019,Intentional self-harm,25-29,PRT,Female,4,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3862,2019,Intentional self-harm,3,PRT,Female,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3863,2019,Intentional self-harm,30-34,PRT,Female,8,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3864,2019,Intentional self-harm,35-39,PRT,Female,13,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3865,2019,Intentional self-harm,40-44,PRT,Female,10,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3866,2019,Intentional self-harm,45-49,PRT,Female,24,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3867,2019,Intentional self-harm,5-9,PRT,Female,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3868,2019,Intentional self-harm,50-54,PRT,Female,27,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3869,2019,Intentional self-harm,55-59,PRT,Female,29,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3870,2019,Intentional self-harm,60-64,PRT,Female,18,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3871,2019,Intentional self-harm,65-69,PRT,Female,20,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3872,2019,Intentional self-harm,70-74,PRT,Female,23,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3873,2019,Intentional self-harm,75-79,PRT,Female,20,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3874,2019,Intentional self-harm,80-84,PRT,Female,18,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3875,2019,Intentional self-harm,85-89,PRT,Female,18,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3876,2019,Intentional self-harm,90-94,PRT,Female,3,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3877,2019,Intentional self-harm,95+,PRT,Female,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3878,2019,Intentional self-harm,All,PRT,Female,241,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3879,2019,Intentional self-harm,10-14,PRT,Male,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3880,2019,Intentional self-harm,15-19,PRT,Male,9,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3881,2019,Intentional self-harm,20-24,PRT,Male,23,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3882,2019,Intentional self-harm,25-29,PRT,Male,21,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3883,2019,Intentional self-harm,3,PRT,Male,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3884,2019,Intentional self-harm,30-34,PRT,Male,33,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3885,2019,Intentional self-harm,35-39,PRT,Male,30,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3886,2019,Intentional self-harm,40-44,PRT,Male,48,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3887,2019,Intentional self-harm,45-49,PRT,Male,64,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3888,2019,Intentional self-harm,5-9,PRT,Male,0,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3889,2019,Intentional self-harm,50-54,PRT,Male,71,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3890,2019,Intentional self-harm,55-59,PRT,Male,71,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3891,2019,Intentional self-harm,60-64,PRT,Male,67,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3892,2019,Intentional self-harm,65-69,PRT,Male,54,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3893,2019,Intentional self-harm,70-74,PRT,Male,57,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3894,2019,Intentional self-harm,75-79,PRT,Male,56,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3895,2019,Intentional self-harm,80-84,PRT,Male,72,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3896,2019,Intentional self-harm,85-89,PRT,Male,51,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3897,2019,Intentional self-harm,90-94,PRT,Male,17,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3898,2019,Intentional self-harm,95+,PRT,Male,4,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3899,2019,Intentional self-harm,All,PRT,Male,751,,Portugal,Europe,Southern Europe,1.277,1.444,1.064,1.269,6.095,10.462,0.876,71.0,0.882,-0.238,0.915,0.675,0.3
3900,2019,Intentional self-harm,10-14,ROU,Female,2,515049.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3901,2019,Intentional self-harm,15-19,ROU,Female,8,499940.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3902,2019,Intentional self-harm,20-24,ROU,Female,6,491733.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3903,2019,Intentional self-harm,25-29,ROU,Female,6,521535.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3904,2019,Intentional self-harm,3,ROU,Female,0,97198.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3905,2019,Intentional self-harm,30-34,ROU,Female,5,654253.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3906,2019,Intentional self-harm,35-39,ROU,Female,19,652600.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3907,2019,Intentional self-harm,40-44,ROU,Female,13,754872.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3908,2019,Intentional self-harm,45-49,ROU,Female,21,725692.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3909,2019,Intentional self-harm,5-9,ROU,Female,0,474647.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3910,2019,Intentional self-harm,50-54,ROU,Female,21,695346.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3911,2019,Intentional self-harm,55-59,ROU,Female,21,552226.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3912,2019,Intentional self-harm,60-64,ROU,Female,29,704355.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3913,2019,Intentional self-harm,65-69,ROU,Female,25,671734.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3914,2019,Intentional self-harm,70-74,ROU,Female,18,498228.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3915,2019,Intentional self-harm,75-79,ROU,Female,27,395017.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3916,2019,Intentional self-harm,80-84,ROU,Female,11,336028.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3917,2019,Intentional self-harm,85-89,ROU,Female,6,179050.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3918,2019,Intentional self-harm,90-94,ROU,Female,3,63978.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3919,2019,Intentional self-harm,95+,ROU,Female,0,18966.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3920,2019,Intentional self-harm,All,ROU,Female,241,9893174.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3921,2019,Intentional self-harm,10-14,ROU,Male,2,544507.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3922,2019,Intentional self-harm,15-19,ROU,Male,35,531274.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3923,2019,Intentional self-harm,20-24,ROU,Male,67,517465.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3924,2019,Intentional self-harm,25-29,ROU,Male,65,569609.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3925,2019,Intentional self-harm,3,ROU,Male,0,102501.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3926,2019,Intentional self-harm,30-34,ROU,Male,81,708518.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3927,2019,Intentional self-harm,35-39,ROU,Male,102,691582.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3928,2019,Intentional self-harm,40-44,ROU,Male,126,791291.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3929,2019,Intentional self-harm,45-49,ROU,Male,160,769294.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3930,2019,Intentional self-harm,5-9,ROU,Male,0,501829.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3931,2019,Intentional self-harm,50-54,ROU,Male,153,724468.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3932,2019,Intentional self-harm,55-59,ROU,Male,147,537126.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3933,2019,Intentional self-harm,60-64,ROU,Male,181,614657.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3934,2019,Intentional self-harm,65-69,ROU,Male,130,532909.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3935,2019,Intentional self-harm,70-74,ROU,Male,88,363967.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3936,2019,Intentional self-harm,75-79,ROU,Male,78,250214.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3937,2019,Intentional self-harm,80-84,ROU,Male,48,186293.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3938,2019,Intentional self-harm,85-89,ROU,Male,24,93119.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3939,2019,Intentional self-harm,90-94,ROU,Male,14,31945.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3940,2019,Intentional self-harm,95+,ROU,Male,0,9106.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3941,2019,Intentional self-harm,All,ROU,Male,1501,9482661.0,Romania,Europe,Eastern Europe,1.543,1.783,1.083,1.78,6.13,10.309,0.842,66.8,0.848,-0.226,0.954,0.605,0.244
3942,2019,Intentional self-harm,10-14,RUS,Female,39,3874058.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3943,2019,Intentional self-harm,15-19,RUS,Female,138,3447545.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3944,2019,Intentional self-harm,20-24,RUS,Female,99,3433717.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3945,2019,Intentional self-harm,25-29,RUS,Female,151,4803259.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3946,2019,Intentional self-harm,3,RUS,Female,0,927708.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3947,2019,Intentional self-harm,30-34,RUS,Female,244,6304247.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3948,2019,Intentional self-harm,35-39,RUS,Female,213,5990322.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3949,2019,Intentional self-harm,40-44,RUS,Female,213,5506878.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3950,2019,Intentional self-harm,45-49,RUS,Female,205,5106754.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3951,2019,Intentional self-harm,5-9,RUS,Female,0,4473849.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3952,2019,Intentional self-harm,50-54,RUS,Female,185,4774228.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3953,2019,Intentional self-harm,55-59,RUS,Female,190,5878060.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3954,2019,Intentional self-harm,60-64,RUS,Female,179,5863174.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3955,2019,Intentional self-harm,65-69,RUS,Female,180,5080826.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3956,2019,Intentional self-harm,70-74,RUS,Female,160,3288141.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3957,2019,Intentional self-harm,75-79,RUS,Female,202,2427924.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3958,2019,Intentional self-harm,80-84,RUS,Female,228,2502023.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3959,2019,Intentional self-harm,All,RUS,Female,2893,78654907.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3960,2019,Intentional self-harm,10-14,RUS,Male,52,4062710.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3961,2019,Intentional self-harm,15-19,RUS,Male,386,3606794.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3962,2019,Intentional self-harm,20-24,RUS,Male,699,3567733.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3963,2019,Intentional self-harm,25-29,RUS,Male,1154,5021391.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3964,2019,Intentional self-harm,3,RUS,Male,0,980540.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3965,2019,Intentional self-harm,30-34,RUS,Male,1706,6371131.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3966,2019,Intentional self-harm,35-39,RUS,Male,1651,5878970.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3967,2019,Intentional self-harm,40-44,RUS,Male,1495,5143968.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3968,2019,Intentional self-harm,45-49,RUS,Male,1187,4678177.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3969,2019,Intentional self-harm,5-9,RUS,Male,5,4723302.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3970,2019,Intentional self-harm,50-54,RUS,Male,1074,4158829.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
3971,2019,Intentional self-harm,55-59,RUS,Male,1298,4748757.0,Russian Federation,Europe,Eastern Europe,3.043,3.059,2.885,3.237,5.441,10.213,0.91,64.2,0.715,-0.12,0.848,0.632,0.2
